"subject","type","item","condition","question","correct_answer","response","rt","group_G","ambiguity_G","ambiguity","group"
"Non-Native 29","gp",18,"b","0","-","-",2109,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 29","gp",13,"a","0","-","-",3230,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 29","gp",17,"a","0","-","-",2958,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 30","gp",1,"b","0","-","-",4167,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 30","gp",8,"a","0","-","-",4153,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 30","gp",6,"c","0","-","-",6224,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 30","gp",11,"d","0","-","-",4244,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 30","gp",20,"a","0","-","-",6139,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 30","gp",17,"b","0","-","-",4819,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 30","gp",3,"d","0","-","-",3900,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 30","gp",16,"a","0","-","-",5026,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 30","gp",15,"d","0","-","-",5364,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 30","gp",12,"a","0","-","-",3517,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 30","gp",13,"b","0","-","-",4266,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 30","gp",21,"b","0","-","-",6492,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 30","gp",10,"c","0","-","-",5718,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 30","gp",4,"a","0","-","-",4527,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 30","gp",9,"b","0","-","-",4000,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 30","gp",19,"d","0","-","-",5128,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 30","gp",22,"c","0","-","-",9060,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 30","gp",18,"c","0","-","-",3509,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 30","gp",2,"c","0","-","-",3884,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 30","gp",24,"a","0","-","-",4559,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 30","gp",23,"d","0","-","-",5563,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 30","gp",7,"d","0","-","-",5722,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 30","gp",14,"c","0","-","-",4244,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 30","gp",5,"b","0","-","-",3351,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 31","gp",23,"a","0","-","-",5094,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 31","gp",17,"c","0","-","-",4973,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 31","gp",11,"a","0","-","-",3854,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 31","gp",16,"b","0","-","-",6890,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 31","gp",15,"a","0","-","-",4994,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 31","gp",24,"b","0","-","-",8994,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 31","gp",10,"d","0","-","-",8133,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 31","gp",22,"d","0","-","-",4143,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 31","gp",7,"a","0","-","-",3738,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 31","gp",13,"c","0","-","-",7431,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 31","gp",4,"b","0","-","-",4823,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 31","gp",12,"b","0","-","-",4262,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 31","gp",6,"d","0","-","-",5180,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 31","gp",19,"a","0","-","-",4838,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 31","gp",3,"a","0","-","-",4882,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 31","gp",18,"d","0","-","-",4211,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 31","gp",9,"c","0","-","-",5286,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 31","gp",2,"d","0","-","-",4555,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 31","gp",14,"d","0","-","-",4322,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 31","gp",20,"b","0","-","-",5246,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 31","gp",5,"c","0","-","-",3646,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 31","gp",21,"c","0","-","-",4623,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 31","gp",1,"c","0","-","-",4551,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 31","gp",8,"b","0","-","-",3922,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 32","gp",19,"b","0","-","-",9911,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 32","gp",20,"c","0","-","-",4084,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 32","gp",17,"d","0","-","-",4480,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 32","gp",1,"d","0","-","-",3568,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 32","gp",11,"b","0","-","-",3572,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 32","gp",5,"d","0","-","-",5146,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 32","gp",9,"d","0","-","-",3688,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 32","gp",6,"a","0","-","-",9651,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 32","gp",21,"d","0","-","-",3386,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 32","gp",3,"b","0","-","-",5749,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 32","gp",7,"b","0","-","-",3773,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 32","gp",15,"b","0","-","-",3756,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 32","gp",24,"c","0","-","-",3455,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 32","gp",22,"a","0","-","-",4835,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 32","gp",23,"b","0","-","-",8262,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 32","gp",14,"a","0","-","-",4639,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 32","gp",8,"c","0","-","-",9993,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 32","gp",10,"a","0","-","-",6921,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 32","gp",4,"c","0","-","-",3508,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 32","gp",12,"c","0","-","-",5780,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 32","gp",2,"a","0","-","-",3870,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 32","gp",18,"a","0","-","-",5779,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 32","gp",13,"d","0","-","-",4260,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 32","gp",16,"c","0","-","-",11739,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 33","gp",18,"b","0","-","-",12583,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 33","gp",21,"a","0","-","-",18711,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 33","gp",5,"a","0","-","-",10137,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 33","gp",8,"d","0","-","-",6382,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 33","gp",19,"c","0","-","-",15818,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 33","gp",1,"a","0","-","-",14946,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 33","gp",24,"d","0","-","-",5949,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 33","gp",14,"b","0","-","-",6839,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 33","gp",13,"a","0","-","-",5484,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 33","gp",20,"d","0","-","-",3809,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 33","gp",3,"c","0","-","-",9502,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 33","gp",23,"c","0","-","-",11985,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 33","gp",15,"c","0","-","-",3680,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 33","gp",6,"b","0","-","-",5870,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 33","gp",9,"a","0","-","-",7923,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 33","gp",10,"b","0","-","-",4148,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 33","gp",16,"d","0","-","-",7503,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 33","gp",2,"b","0","-","-",4307,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 33","gp",22,"b","0","-","-",14865,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 33","gp",11,"c","0","-","-",21415,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 33","gp",7,"c","0","-","-",6925,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 33","gp",17,"a","0","-","-",9051,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 33","gp",4,"d","0","-","-",4766,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 33","gp",12,"d","0","-","-",4949,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 34","gp",6,"c","0","-","-",8453,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 34","gp",20,"a","0","-","-",6329,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 34","gp",11,"d","0","-","-",11463,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 34","gp",10,"c","0","-","-",13221,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 34","gp",8,"a","0","-","-",5412,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 34","gp",12,"a","0","-","-",9206,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 34","gp",21,"b","0","-","-",3123,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 34","gp",13,"b","0","-","-",5063,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 34","gp",7,"d","0","-","-",3561,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 34","gp",23,"d","0","-","-",2760,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 34","gp",2,"c","0","-","-",5373,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 34","gp",14,"c","0","-","-",5977,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 34","gp",24,"a","0","-","-",5191,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 34","gp",15,"d","0","-","-",5001,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 34","gp",9,"b","0","-","-",5151,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 34","gp",16,"a","0","-","-",9904,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 34","gp",22,"c","0","-","-",9615,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 34","gp",5,"b","0","-","-",3437,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 34","gp",17,"b","0","-","-",2769,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 34","gp",3,"d","0","-","-",3680,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 34","gp",19,"d","0","-","-",7229,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 34","gp",4,"a","0","-","-",4840,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 34","gp",18,"c","0","-","-",3819,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 34","gp",1,"b","0","-","-",3697,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 35","gp",19,"a","0","-","-",8239,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 35","gp",17,"c","0","-","-",5171,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 35","gp",2,"d","0","-","-",3586,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 35","gp",14,"d","0","-","-",8295,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 35","gp",24,"b","0","-","-",8247,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 35","gp",12,"b","0","-","-",4256,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 35","gp",18,"d","0","-","-",9913,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 35","gp",9,"c","0","-","-",3707,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 35","gp",3,"a","0","-","-",4138,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 35","gp",11,"a","0","-","-",4562,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 35","gp",6,"d","0","-","-",6695,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 35","gp",16,"b","0","-","-",4267,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 35","gp",15,"a","0","-","-",4610,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 35","gp",10,"d","0","-","-",14604,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 35","gp",22,"d","0","-","-",10434,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 35","gp",13,"c","0","-","-",4857,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 35","gp",1,"c","0","-","-",3483,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 35","gp",4,"b","0","-","-",4735,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 35","gp",21,"c","0","-","-",3615,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 35","gp",23,"a","0","-","-",2581,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 35","gp",5,"c","0","-","-",3099,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 35","gp",8,"b","0","-","-",4461,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 35","gp",7,"a","0","-","-",7046,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 35","gp",20,"b","0","-","-",5407,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 36","gp",24,"c","0","-","-",9662,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 36","gp",10,"a","0","-","-",27684,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 36","gp",1,"d","0","-","-",18811,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 36","gp",3,"b","0","-","-",13635,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 36","gp",13,"d","0","-","-",12366,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 36","gp",2,"a","0","-","-",4781,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 36","gp",18,"a","0","-","-",14742,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 36","gp",19,"b","0","-","-",8304,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 36","gp",23,"b","0","-","-",14096,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 36","gp",8,"c","0","-","-",21811,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 36","gp",22,"a","0","-","-",28102,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 36","gp",5,"d","0","-","-",6077,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 36","gp",9,"d","0","-","-",5895,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 36","gp",6,"a","0","-","-",12486,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 36","gp",4,"c","0","-","-",16874,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 36","gp",7,"b","0","-","-",10952,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 36","gp",20,"c","0","-","-",10494,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 36","gp",16,"c","0","-","-",9629,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 36","gp",15,"b","0","-","-",16315,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 36","gp",17,"d","0","-","-",12152,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 36","gp",11,"b","0","-","-",4433,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 36","gp",12,"c","0","-","-",11930,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 36","gp",21,"d","0","-","-",17090,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 36","gp",14,"a","0","-","-",13444,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 37","gp",10,"b","0","-","-",7354,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 37","gp",3,"c","0","-","-",5096,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 37","gp",19,"c","0","-","-",6442,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 37","gp",2,"b","0","-","-",7449,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 37","gp",23,"c","0","-","-",9503,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 37","gp",7,"c","0","-","-",8815,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 37","gp",17,"a","0","-","-",7665,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 37","gp",13,"a","0","-","-",4547,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 37","gp",18,"b","0","-","-",6219,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 37","gp",15,"c","0","-","-",5192,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 37","gp",9,"a","0","-","-",7163,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 37","gp",21,"a","0","-","-",4126,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 37","gp",24,"d","0","-","-",5478,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 37","gp",16,"d","0","-","-",5529,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 37","gp",14,"b","0","-","-",4035,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 37","gp",8,"d","0","-","-",6613,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 37","gp",4,"d","0","-","-",4580,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 37","gp",20,"d","0","-","-",5002,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 37","gp",22,"b","0","-","-",5448,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 37","gp",1,"a","0","-","-",4977,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 37","gp",11,"c","0","-","-",5287,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 37","gp",5,"a","0","-","-",4585,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 37","gp",12,"d","0","-","-",4963,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 37","gp",6,"b","0","-","-",4541,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 38","gp",14,"c","0","-","-",10232,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 38","gp",23,"d","0","-","-",5597,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 38","gp",17,"b","0","-","-",7588,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 38","gp",2,"c","0","-","-",7421,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 38","gp",6,"c","0","-","-",17434,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 38","gp",9,"b","0","-","-",9811,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 38","gp",12,"a","0","-","-",11500,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 38","gp",5,"b","0","-","-",6235,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 38","gp",13,"b","0","-","-",8867,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 38","gp",11,"d","0","-","-",7014,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 38","gp",4,"a","0","-","-",19975,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 38","gp",16,"a","0","-","-",5171,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 38","gp",20,"a","0","-","-",17310,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 38","gp",10,"c","0","-","-",8792,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 38","gp",7,"d","0","-","-",8664,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 38","gp",21,"b","0","-","-",7122,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 38","gp",22,"c","0","-","-",8089,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 38","gp",18,"c","0","-","-",6152,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 38","gp",8,"a","0","-","-",3105,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 38","gp",24,"a","0","-","-",11617,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 38","gp",15,"d","0","-","-",6130,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 38","gp",19,"d","0","-","-",16748,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 38","gp",1,"b","0","-","-",3087,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 38","gp",3,"d","0","-","-",4345,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 39","gp",6,"d","0","-","-",6011,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 39","gp",21,"c","0","-","-",8422,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 39","gp",23,"a","0","-","-",8432,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 39","gp",18,"d","0","-","-",8048,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 39","gp",8,"b","0","-","-",3809,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 39","gp",19,"a","0","-","-",7756,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 39","gp",2,"d","0","-","-",3554,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 39","gp",10,"d","0","-","-",4229,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 39","gp",24,"b","0","-","-",5386,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 39","gp",20,"b","0","-","-",7396,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 39","gp",15,"a","0","-","-",3664,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 39","gp",9,"c","0","-","-",4530,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 39","gp",3,"a","0","-","-",3240,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 39","gp",5,"c","0","-","-",4048,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 39","gp",16,"b","0","-","-",4846,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 39","gp",17,"c","0","-","-",4655,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 39","gp",7,"a","0","-","-",5509,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 39","gp",12,"b","0","-","-",3608,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 39","gp",11,"a","0","-","-",9663,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 39","gp",1,"c","0","-","-",7920,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 39","gp",14,"d","0","-","-",7849,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 39","gp",13,"c","0","-","-",6316,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 39","gp",4,"b","0","-","-",5047,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 39","gp",22,"d","0","-","-",4693,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 40","gp",3,"b","0","-","-",4996,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 40","gp",15,"b","0","-","-",5380,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 40","gp",16,"c","0","-","-",9174,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 40","gp",4,"c","0","-","-",6883,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 40","gp",24,"c","0","-","-",5451,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 40","gp",14,"a","0","-","-",5421,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 40","gp",23,"b","0","-","-",7302,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 40","gp",10,"a","0","-","-",9649,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 40","gp",11,"b","0","-","-",6252,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 40","gp",1,"d","0","-","-",4621,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 40","gp",13,"d","0","-","-",5256,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 40","gp",5,"d","0","-","-",11776,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 40","gp",12,"c","0","-","-",7530,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 40","gp",2,"a","0","-","-",10415,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 40","gp",20,"c","0","-","-",5381,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 40","gp",21,"d","0","-","-",4833,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 40","gp",22,"a","0","-","-",13584,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 40","gp",9,"d","0","-","-",6068,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 40","gp",17,"d","0","-","-",6688,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 40","gp",19,"b","0","-","-",7325,"Non-Native","Unambiguous",-0.5,0.5
"Non-Native 40","gp",6,"a","0","-","-",9747,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 40","gp",18,"a","0","-","-",3776,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 40","gp",8,"c","0","-","-",6047,"Non-Native","Ambiguous",0.5,0.5
"Non-Native 40","gp",7,"b","0","-","-",4641,"Non-Native","Unambiguous",-0.5,0.5
