"controller","condition","item","reading_time","NA","subject","group_G","ambiguity_G","ambiguity","group"
"DashedSentence","exp1-4","16",2927,"False","Non-Native 21","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","3",5284,"False","Non-Native 21","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","6",2381,"False","Non-Native 21","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","21",3676,"False","Non-Native 21","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","9",5497,"False","Non-Native 21","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","24",3782,"False","Non-Native 21","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","7",3172,"False","Non-Native 21","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","23",3448,"False","Non-Native 21","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","1",2723,"False","Non-Native 21","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","4",4142,"False","Non-Native 21","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","11",4204,"False","Non-Native 21","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","15",3927,"False","Non-Native 21","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","17",4219,"False","Non-Native 21","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","22",5263,"False","Non-Native 21","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","12",3594,"False","Non-Native 21","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","18",2809,"False","Non-Native 21","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","5",7332,"False","Non-Native 21","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","8",2881,"False","Non-Native 21","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","14",5062,"False","Non-Native 21","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","2",2414,"False","Non-Native 21","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","6",4274,"False","Non-Native 22","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","17",6146,"False","Non-Native 22","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","9",4589,"False","Non-Native 22","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","16",5405,"False","Non-Native 22","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","2",4687,"False","Non-Native 22","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","23",3168,"False","Non-Native 22","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","12",6184,"False","Non-Native 22","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","5",7986,"False","Non-Native 22","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","11",3736,"False","Non-Native 22","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","21",4188,"False","Non-Native 22","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","24",5838,"False","Non-Native 22","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","3",4330,"False","Non-Native 22","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","22",4948,"False","Non-Native 22","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","15",2874,"False","Non-Native 22","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","8",5071,"False","Non-Native 22","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","10",4332,"False","Non-Native 22","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","7",2833,"False","Non-Native 22","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","19",6773,"False","Non-Native 22","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","1",3333,"False","Non-Native 22","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","18",6455,"False","Non-Native 22","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","4",3852,"False","Non-Native 22","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","13",2958,"False","Non-Native 22","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","20",7856,"False","Non-Native 22","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","14",7518,"False","Non-Native 22","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","21",6918,"False","Non-Native 23","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","8",3848,"False","Non-Native 23","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","10",4895,"False","Non-Native 23","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","1",10867,"False","Non-Native 23","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","24",5268,"False","Non-Native 23","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","12",6403,"False","Non-Native 23","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","15",7808,"False","Non-Native 23","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","4",6733,"False","Non-Native 23","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","11",6485,"False","Non-Native 23","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","22",6672,"False","Non-Native 23","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","18",10873,"False","Non-Native 23","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","9",7149,"False","Non-Native 23","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","6",5242,"False","Non-Native 23","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","23",9936,"False","Non-Native 23","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","17",8910,"False","Non-Native 23","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","5",10468,"False","Non-Native 23","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","7",11748,"False","Non-Native 23","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","20",5047,"False","Non-Native 23","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","2",3005,"False","Non-Native 23","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","16",4651,"False","Non-Native 23","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","14",5648,"False","Non-Native 23","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","13",5089,"False","Non-Native 23","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","19",7343,"False","Non-Native 23","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","3",11041,"False","Non-Native 23","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","14",7736,"False","Non-Native 24","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","8",8603,"False","Non-Native 24","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","16",10824,"False","Non-Native 24","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","4",9820,"False","Non-Native 24","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","5",4518,"False","Non-Native 24","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","12",7565,"False","Non-Native 24","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","2",7780,"False","Non-Native 24","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","23",3759,"False","Non-Native 24","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","20",5062,"False","Non-Native 24","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","24",11306,"False","Non-Native 24","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","22",11342,"False","Non-Native 24","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","21",4691,"False","Non-Native 24","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","6",6063,"False","Non-Native 24","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","11",11609,"False","Non-Native 24","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","13",7806,"False","Non-Native 24","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","19",11198,"False","Non-Native 24","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","10",5099,"False","Non-Native 24","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","9",5267,"False","Non-Native 24","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","15",4278,"False","Non-Native 24","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","1",5356,"False","Non-Native 24","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","17",6830,"False","Non-Native 24","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","18",6153,"False","Non-Native 24","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","3",9362,"False","Non-Native 24","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","7",5845,"False","Non-Native 24","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","15",6789,"False","Non-Native 25","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","24",3979,"False","Non-Native 25","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","14",13367,"False","Non-Native 25","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","12",8381,"False","Non-Native 25","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","17",6855,"False","Non-Native 25","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","20",7790,"False","Non-Native 25","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","23",2977,"False","Non-Native 25","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","6",2275,"False","Non-Native 25","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","8",9075,"False","Non-Native 25","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","10",3543,"False","Non-Native 25","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","22",4521,"False","Non-Native 25","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","4",5139,"False","Non-Native 25","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","19",8043,"False","Non-Native 25","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","5",2075,"False","Non-Native 25","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","2",3994,"False","Non-Native 25","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","16",7575,"False","Non-Native 25","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","11",6651,"False","Non-Native 25","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","7",2455,"False","Non-Native 25","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","9",5321,"False","Non-Native 25","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","13",4213,"False","Non-Native 25","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","1",2505,"False","Non-Native 25","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","3",5223,"False","Non-Native 25","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","21",2355,"False","Non-Native 25","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","18",4070,"False","Non-Native 25","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","11",6243,"False","Non-Native 26","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","10",5495,"False","Non-Native 26","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","9",7378,"False","Non-Native 26","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","19",6075,"False","Non-Native 26","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","21",4497,"False","Non-Native 26","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","15",4286,"False","Non-Native 26","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","2",4029,"False","Non-Native 26","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","12",6151,"False","Non-Native 26","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","6",8363,"False","Non-Native 26","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","16",5433,"False","Non-Native 26","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","4",3713,"False","Non-Native 26","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","3",11353,"False","Non-Native 26","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","17",3849,"False","Non-Native 26","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","23",3316,"False","Non-Native 26","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","8",3284,"False","Non-Native 26","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","7",4453,"False","Non-Native 26","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","18",3872,"False","Non-Native 26","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","14",3531,"False","Non-Native 26","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","1",3272,"False","Non-Native 26","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","24",3017,"False","Non-Native 26","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","22",5035,"False","Non-Native 26","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","5",3371,"False","Non-Native 26","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","13",5053,"False","Non-Native 26","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","20",2489,"False","Non-Native 26","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","9",10418,"False","Non-Native 27","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","21",10410,"False","Non-Native 27","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","4",6000,"False","Non-Native 27","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","3",25931,"False","Non-Native 27","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","11",5567,"False","Non-Native 27","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","16",3378,"False","Non-Native 27","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","8",4597,"False","Non-Native 27","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","5",7972,"False","Non-Native 27","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","22",9460,"False","Non-Native 27","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","2",4826,"False","Non-Native 27","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","1",4650,"False","Non-Native 27","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","23",3882,"False","Non-Native 27","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","6",3734,"False","Non-Native 27","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","20",3024,"False","Non-Native 27","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","13",6710,"False","Non-Native 27","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","24",6435,"False","Non-Native 27","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","19",3934,"False","Non-Native 27","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","18",11354,"False","Non-Native 27","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","14",3890,"False","Non-Native 27","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","12",3178,"False","Non-Native 27","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","17",6536,"False","Non-Native 27","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","10",5492,"False","Non-Native 27","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","15",5281,"False","Non-Native 27","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","7",5336,"False","Non-Native 27","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","9",5202,"False","Non-Native 28","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","17",8508,"False","Non-Native 28","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","1",7006,"False","Non-Native 28","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","12",6046,"False","Non-Native 28","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","20",15489,"False","Non-Native 28","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","8",6329,"False","Non-Native 28","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","6",9553,"False","Non-Native 28","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","16",5049,"False","Non-Native 28","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","18",10035,"False","Non-Native 28","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","2",11159,"False","Non-Native 28","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","19",5248,"False","Non-Native 28","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","13",6821,"False","Non-Native 28","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","11",5668,"False","Non-Native 28","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","10",8000,"False","Non-Native 28","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","24",5264,"False","Non-Native 28","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","3",6319,"False","Non-Native 28","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","14",7204,"False","Non-Native 28","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","15",6695,"False","Non-Native 28","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","5",6641,"False","Non-Native 28","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","4",4701,"False","Non-Native 28","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","7",7671,"False","Non-Native 28","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","22",4092,"False","Non-Native 28","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","23",3824,"False","Non-Native 28","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","21",9002,"False","Non-Native 28","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","20",3958,"False","Non-Native 29","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","21",5010,"False","Non-Native 29","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","16",5845,"False","Non-Native 29","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","17",3388,"False","Non-Native 29","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","8",2086,"False","Non-Native 29","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","14",3333,"False","Non-Native 29","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","2",4617,"False","Non-Native 29","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","9",5067,"False","Non-Native 29","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","1",2058,"False","Non-Native 29","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","22",2636,"False","Non-Native 29","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","3",5567,"False","Non-Native 29","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","13",3188,"False","Non-Native 29","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","23",2291,"False","Non-Native 29","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","7",2538,"False","Non-Native 29","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","15",3966,"False","Non-Native 29","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","11",2651,"False","Non-Native 29","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","6",1973,"False","Non-Native 29","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","12",1501,"False","Non-Native 29","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","18",3046,"False","Non-Native 29","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","5",2093,"False","Non-Native 29","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","24",2436,"False","Non-Native 29","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","4",2249,"False","Non-Native 29","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","19",3377,"False","Non-Native 29","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","10",1910,"False","Non-Native 29","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","8",4083,"False","Non-Native 30","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","4",1790,"False","Non-Native 30","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","13",1826,"False","Non-Native 30","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","23",2194,"False","Non-Native 30","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","19",3376,"False","Non-Native 30","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","5",4024,"False","Non-Native 30","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","6",1930,"False","Non-Native 30","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","7",2883,"False","Non-Native 30","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","9",3538,"False","Non-Native 30","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","24",2464,"False","Non-Native 30","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","17",3074,"False","Non-Native 30","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","12",8694,"False","Non-Native 30","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","10",2798,"False","Non-Native 30","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","20",4100,"False","Non-Native 30","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","2",2565,"False","Non-Native 30","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","18",3794,"False","Non-Native 30","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","3",3132,"False","Non-Native 30","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","15",2770,"False","Non-Native 30","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","11",3261,"False","Non-Native 30","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","21",7722,"False","Non-Native 30","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","1",1790,"False","Non-Native 30","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","22",3085,"False","Non-Native 30","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","14",1732,"False","Non-Native 30","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","16",2200,"False","Non-Native 30","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","11",6679,"False","Non-Native 31","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","13",4475,"False","Non-Native 31","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","22",6934,"False","Non-Native 31","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","3",8010,"False","Non-Native 31","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","9",12722,"False","Non-Native 31","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","7",10940,"False","Non-Native 31","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","16",5472,"False","Non-Native 31","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","8",4935,"False","Non-Native 31","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","2",3741,"False","Non-Native 31","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","12",8806,"False","Non-Native 31","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","19",6382,"False","Non-Native 31","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","10",6257,"False","Non-Native 31","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","4",6007,"False","Non-Native 31","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","1",6102,"False","Non-Native 31","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","21",6246,"False","Non-Native 31","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","20",9241,"False","Non-Native 31","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","18",5078,"False","Non-Native 31","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","5",6752,"False","Non-Native 31","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","17",7329,"False","Non-Native 31","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","15",7813,"False","Non-Native 31","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","6",5669,"False","Non-Native 31","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","23",4687,"False","Non-Native 31","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","14",4708,"False","Non-Native 31","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","24",5221,"False","Non-Native 31","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","22",6275,"False","Non-Native 32","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","2",2486,"False","Non-Native 32","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","1",3774,"False","Non-Native 32","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","9",2448,"False","Non-Native 32","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","18",7921,"False","Non-Native 32","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","12",8620,"False","Non-Native 32","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","8",4719,"False","Non-Native 32","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","10",4325,"False","Non-Native 32","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","13",5219,"False","Non-Native 32","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","6",2546,"False","Non-Native 32","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","19",4607,"False","Non-Native 32","Non-Native","Unambiguous",-0.5,0.5
